category_id,category_count,category_label
1547974,11,剪刀（园艺款）
355362,11,胶带（透明款）
3114694,11,回形针（不锈钢款）
4462274,11,便利贴（可擦写款）
1506939,11,桌布（棉麻款）
1279737,11,收纳盒（折叠款）
4710097,11,鞋刷（马毛款）
3267288,11,鞋垫（活性炭款）
4591425,11,香皂（植物精油款）
1849958,10,洗手液（抑菌型）
2049879,10,洗衣袋（大号款）
4147847,10,干燥剂（硅胶款）
1347228,10,防潮袋（密封款）
4988053,10,空气清新剂（固体款）
2817976,10,蚊香（电热款）
4850337,10,电蚊拍（伸缩款）
3771608,10,晾衣架（多层款）
2566328,10,晒衣夹（木制款）
3131525,10,浴室地垫（防滑款）
1173843,10,杯子（玻璃款）
4049997,10,餐具套装（不锈钢款）
4269511,10,保温杯（真空款）
4425678,10,小型盆栽（空气凤梨）
1340836,10,桌面收纳架（模块化款）
1864286,10,钥匙扣（钥匙灯款）
1537669,10,卡包（PVC款）
4783746,10,零钱包（挂链款）
3324385,10,手提袋（帆布款）
824180,10,贴纸（夜光款）
703717,10,书签（流苏款）
1313865,10,相册（软皮款）
4725921,10,桌游卡牌（策略款）
606970,10,折叠伞（自动开合款）
128908,10,太阳镜（运动款）
380055,10,发带（丝质款）
5015017,10,耳钉（锆石款）
4499281,10,戒指（镶嵌款）
4978351,10,手链（链条款）
4924285,10,挂饰（钥匙扣款）
2187532,10,仿真花（满天星款）
336385,10,小夜灯（触控款）
3142076,10,插座延长线（防雷款）
3575962,10,充电器（车载款）
4113936,10,移动电源（自带线款）
3628508,10,自拍杆（可拆卸款）
221393,10,手机支架（桌面款）
3882728,10,屏幕清洁套装（纳米纤维款）
1350790,10,桌面加湿器（超声波款）
667349,10,小型工具箱（多功能款）
1194451,10,创意摆件（树脂款）
3007355,10,香薰蜡烛（浮雕款）
3211196,10,火柴盒（艺术款）
2245265,10,小型垃圾桶（翻盖款）
2530695,10,桌面吸尘器（手持款）
3815870,10,旅行牙刷套装（电动款）
1683967,10,折叠水壶（耐热款）
3586238,10,简易画板（塑料款）
4974494,10,彩色铅笔（油性款）
376837,10,橡皮擦（卡通造型款）
851937,10,学生尺子（波浪款）
647740,10,透明文件袋（拉链款）
2358943,10,小型镜子（放大款）
1436758,10,电子计算器（工程型）
2578034,10,化妆棉（三层款）
2596518,10,卸妆水（油性款）
315794,10,睫毛夹（弧形款）
1585420,10,假睫毛（浓密款）
3710855,10,眉笔（三合一功能款）
1106292,10,口红（滋润款）
4911196,10,腮红（膏状款）
5158474,10,粉底液（轻薄型）
3021605,10,智能健康手环（心率带款）
1895940,10,智能睡眠眼罩（助眠音乐款）
3742254,10,智能水杯（温度调节款）
4432036,10,智能插座定时器（循环设置款）
306020,10,手机K歌麦克风（混响效果款）
2791755,10,电子节拍器（节奏训练款）
621786,10,USB加湿器（静音款）
5140004,10,手机壳（渐变色款）
1767199,10,数据线（磁吸款）
4612468,10,无线耳机（骨传导款）
4986145,10,蓝牙音箱（重低音款）
4596584,10,LED台灯（触摸款）
282563,10,笔记本电脑包（减震款）
1536770,10,中性笔（凝胶墨水款）
1986754,10,文件夹（加厚透明款）
1960675,10,垃圾桶（翻盖款）
2469855,10,衣架（多功能挂钩款）
3654707,10,厨房开瓶器（电动款）
4791913,10,清洁刷（长柄旋转款）
2729610,10,牙刷（儿童款）
1378235,10,牙膏（抗龋齿型）
1977169,10,梳子（负离子款）
1241067,10,小型剃须刀（旋转头款）
2565645,10,面膜（清洁型）
3770700,10,指甲油（持久亮泽款）
3706169,10,化妆刷（粉底刷款）
4276479,10,零食礼包（进口零食款）
4158422,10,方便面（拌面料理款）
2719067,9,茶包（绿茶款）
413656,9,速溶咖啡（拿铁风味款）
979761,9,发圈（细款）
127525,9,发夹（碎花款）
677459,9,袜子（五指款）
3279507,9,围巾（披肩款）
1310508,9,手套（骑行款）
3987097,9,瑜伽垫（双面款）
3262735,9,跳绳（计数电子款）
4680195,9,儿童拼图（拼图地图款）
4949807,9,小型玩偶（盲盒款）
1790188,9,宠物玩具（逗猫棒款）
1879672,9,猫抓板（瓦楞纸组合款）
1742197,9,宠物喂食器（自动喂食款）
3315940,9,订书机（省力款）
3809976,9,剪刀（裁缝款）
1155625,9,胶带（图案款）
3014132,9,回形针（大号款）
516198,9,便利贴（异形款）
2374634,9,桌布（防水防油款）
704515,9,收纳盒（抽屉分隔款）
748392,9,鞋刷（马毛软刷款）
1581081,9,鞋垫（记忆海绵款）
176556,9,香皂（牛奶款）
3491350,9,洗手液（泡沫型抗菌款）
1565799,9,洗衣袋（大容量款）
2261645,9,干燥剂（食品级硅胶款）
274483,9,防潮袋（衣柜专用款）
3661575,9,空气清新剂（香氛机款）
4960437,9,蚊香（驱蚊液款）
5138762,9,电蚊拍（强电力款）
4357073,9,晾衣架（升降款）
3825436,9,晒衣夹（铁质款）
1855417,9,浴室地垫（防霉款）
2512930,9,杯子（马克杯款）
2185551,9,餐具套装（竹制款）
2500714,9,保温杯（内胆涂层款）
813818,9,小型盆栽（苔藓植物款）
157878,9,桌面收纳架（模块化扩展款）
2171,9,钥匙扣（钥匙圈款）
1069119,9,卡包（透明窗口款）
2327095,9,零钱包（迷你款）
30676,9,手提袋（购物袋款）
3542225,9,贴纸（镭射款）
3917559,9,书签（丝绸款）
1768869,9,相册（纪念款）
4370954,9,桌游卡牌（角色扮演款）
2806798,9,折叠伞（晴雨两用款）
4734633,9,太阳镜（偏光驾驶款）
2471992,9,发带（运动吸汗款）
1996872,9,耳钉（珍珠款）
1357611,9,戒指（开口调整款）
118577,9,手链（编绳款）
76064,9,挂饰（车内香水款）
1769043,9,仿真花（仿真绿植款）
1860533,9,小夜灯（星空投影款）
2341266,9,插座延长线（多孔款）
2578274,9,充电器（多口快充款）
3011767,9,移动电源（自带线快充款）
3057385,9,自拍杆（蓝牙款）
1961543,9,手机支架（车载款）
88511,9,屏幕清洁套装（喷雾型款）
281302,9,桌面加湿器（静音超声波款）
4328342,9,小型工具箱（家居维修款）
3412492,9,创意摆件（陶瓷款）
2978598,9,香薰蜡烛（香氛款）
886708,9,火柴盒（复古铁盒款）
3281371,9,小型垃圾桶（带盖款）
2443475,9,桌面吸尘器（无线充电款）
305857,9,旅行牙刷套装（儿童款）
3177782,9,折叠水壶（大容量款）
3289012,9,简易画板（可调节角度款）
2606924,9,彩色铅笔（专业级款）
2937670,9,橡皮擦（环保款）
4009158,9,学生尺子（三角尺款）
3010113,9,透明文件袋（加厚款）
4672150,9,小型镜子（补光款）
2116789,9,电子计算器（金融理财款）
3330819,9,化妆棉（压缩片款）
1084665,9,卸妆水（敏感肌款）
1947820,9,睫毛夹（弧形升级款）
841074,9,假睫毛（自然款）
654045,9,眉笔（防水款）
551254,9,口红（丝绒款）
3653118,9,腮红（液体款）
3794880,9,粉底液（高遮瑕款）
155091,9,隔离霜（修饰毛孔款）
929749,9,定妆喷雾（控油持妆款）
3773865,9,指甲锉（抛光细腻款）
3717634,9,指甲剪套装（高端款）
5031298,9,美甲贴纸（简约款）
3443560,9,护手霜（深层滋润款）
2602354,9,香体喷雾（持久留香款）
201773,9,运动护腕（加厚款）
2773419,9,运动头带（防滑款）
3157873,9,运动毛巾（速干抗菌款）
1736178,9,小型哑铃（可调节重量款）
4865533,9,弹力带（阻力环款）
3827944,9,运动水壶（大容量款）
3211701,9,健身手套（透气耐磨款）
3835786,9,瑜伽砖（环保材质款）
3996607,9,护膝（护髌骨款）
825827,9,跑步腰包（多功能款）
834876,9,健身计步器（手环款）
4074849,9,自动铅笔（0.7mm款）
2835439,9,彩色荧光笔（12色套装）
3117587,9,活页本（点阵款）
1847649,9,订书钉（窄幅款）
4608278,8,修正带（加宽款）
3922526,8,水彩颜料套装（艺术家级款）
3842534,8,毛笔（羊毫款）
4793189,8,画架（户外写生款）
4128033,8,手账胶带（主题定制款）
4445129,8,DIY手工材料包（刺绣款）
2584932,8,磁性书签（创意款）
357197,8,文件收纳袋（网格式款）
1540741,8,笔袋（网格款）
2062335,8,创意橡皮（几何款）
892254,8,钢尺（刻度清晰款）
1314215,8,桌面整理盘（皮革款）
2460565,8,多功能文具盒（磁吸款）
602012,8,小型白板（双面白板款）
4912031,8,白板笔（粗头款）
3451327,8,文具收纳架（壁挂款）
3816918,8,学生计算器（编程型）
4139570,8,字帖练习本（软笔书法）
3947630,8,英语单词卡片（高频短语）
1899335,8,数学练习册（初中版）
2954645,8,科学实验工具套装（化学实验款）
4154799,8,彩色便签条（波浪款）
1489467,8,手工剪刀（绣花款）
352251,8,纸胶带（星空款）
3757194,8,DIY拼图套装（立体建筑款）
4316584,8,手绘模板（动物款）
2950158,8,阅读架（升降款）
3409341,8,折叠书桌灯（可调光款）
3103283,8,运动发带（薄款）
3704829,8,瑜伽袜（露趾款）
2599558,8,健身垫（厚款）
3747679,8,跳舞鞋（芭蕾款）
4568967,8,运动内衣（高支撑款）
3125533,8,瑜伽眼罩（遮光款）
3464658,8,健身拉力绳（弹簧款）
1174795,8,短跑训练鞋（钉鞋款）
768709,8,运动护踝（压缩款）
3572783,8,网球拍（初学者款）
4551473,8,乒乓球拍套装（家庭款）
1535500,8,羽毛球拍（入门款）
445307,8,健身课程体验券（私教课）
1447294,8,运动背包（双肩款）
476519,8,防滑瑜伽垫（天然橡胶款）
2273944,8,美妆蛋（海绵款）
1388982,8,化妆刷清洗剂（免洗款）
1502931,8,睫毛增长液（滋养修护款）
1117956,8,面部按摩仪（EMS微电流款）
155799,8,美容面膜刷（硅胶柔软款）
502123,8,防晒喷雾（高倍数款）
25849,8,美白精华（烟酰胺款）
12407,8,唇膜（果冻款）
4921353,8,眼线笔（极细款）
2993461,8,睫毛膏（防水型）
1368186,8,高光粉（液体款）
2836123,8,修容棒（粉饼款）
4044753,8,美甲灯（家用款）
4246855,8,美甲工具套装（全套款）
717033,8,香薰精油套装（复方款）
4221401,8,染发工具（渐变喷雾款）
3078074,8,发蜡（清爽型）
4756730,8,发泥（强力定型款）
4754273,8,定型喷雾（保湿型）
4256011,8,美容放大镜（高清款）
4767457,8,睫毛滋养液（修复滋养款）
1386176,8,面部清洁仪（离子导入款）
4840256,8,美妆收纳盒（分隔款）
445662,8,化妆镜（补光款）
1925578,8,美甲贴钻（水晶款）
2073339,8,美甲亮片（闪粉款）
1009667,8,美甲UV胶（持久款）
4083704,8,手机镜头套装（微距款）
4514070,8,手机背夹电池（快充款）
90326,8,无线充电板（磁吸款）
3891335,8,蓝牙耳机（主动降噪款）
1478169,8,耳机收纳盒（硬壳款）
1882323,8,Type-C转接头（弯头款）
1981598,8,Lightning转接头（二合一款）
622741,8,USB分线器（多接口款）
3194089,8,多功能读卡器（高速传输款）
4211233,8,移动硬盘（2TB款）
2436491,8,U盘（256GB款）
3576283,8,笔记本散热支架（静音款）
4081518,8,游戏手柄（震动反馈款）
1248986,8,智能手环（睡眠监测款）
308413,8,智能插座（APP控制款）
1007732,8,小型投影仪（便携款）
3397084,8,便携式屏幕清洁器（静电吸附款）
4045204,8,电脑摄像头（内置麦克风款）
1414261,8,鼠标垫（RGB灯光款）
2229902,8,键盘防尘罩（硅胶款）
1632647,8,平板保护套（磁吸款）
3097358,8,平板支架（可调节角度款）
249261,8,手写笔（精准压感款）
1721893,8,游戏耳机（虚拟环绕声款）
4573973,8,游戏鼠标（对称设计款）
828063,8,电竞键盘（青轴款）
837488,8,无线路由器（WiFi 6款）
2609943,8,网线钳（多功能款）
3862122,8,水晶头（屏蔽款）
1340517,8,HDMI高清线（镀金款）
3533346,8,VGA转HDMI转换器（4K支持款）
2763221,8,充电线收纳盒（分隔款）
4297603,8,无线蓝牙音箱（户外防水款）
2974419,8,迷你麦克风（直播款）
260238,8,手机三脚架（桌面款）
2560419,8,自拍补光灯（可调节亮度款）
3467297,8,相机清洁套装（气吹款）
2553299,8,SD存储卡（512GB款）
598788,8,行车记录仪（双镜头款）
3264733,8,智能家居控制器（语音识别款）
3109662,8,智能门铃（夜视高清款）
2517181,8,智能灯泡（场景模式款）
3447865,8,声控音响（低音炮款）
3003972,8,电子闹钟（温湿度显示款）
3864227,8,桌面风扇（夹子款）
1149385,8,手持小风扇（喷雾款）
2787085,8,车载手机支架（伸缩款）
11120,8,车载充电器（PD快充款）
2480639,8,汽车空气净化器（滤芯款）
1360711,8,智能体重秤（多人模式款）
4493358,8,体脂检测仪（蓝牙同步款）
2807957,8,便携式电源逆变器（纯正弦波款）
2853285,8,太阳能充电宝（折叠款）
262541,8,电子书阅读器（背光款）
197048,7,数码相框（动态照片款）
1821455,7,录音笔（高清降噪款）
921298,7,电子翻译器（拍照翻译款）
4977497,7,智能手写板（手写输入款）
420877,7,手机信号增强器（定向款）
1506691,7,无线耳机挂绳（磁吸款）
278173,7,耳机绕线器（硅胶款）
4112095,7,降噪耳塞（航空专用款）
5004245,7,智能手表表带（金属款）
2285980,7,VR眼镜（全景3D款）
3014848,7,无人机（GPS定位款）
2426100,7,智能追踪器（防丢款）
63690,7,激光笔（红外款）
3757834,7,电动螺丝刀（多功能款）
813789,7,电子显微镜（显微观察款）
609839,7,手机防水袋（全封闭款）
955834,7,手机屏幕放大器（广角款）
5103246,7,手机壳（磨砂款）
4607596,7,数据线（磁吸款）
1094282,7,无线耳机（骨传导款）
2153921,7,蓝牙音箱（重低音款）
1608693,7,LED台灯（触摸款）
3368773,7,笔记本电脑包（减震款）
447553,7,中性笔（凝胶墨水款）
1759436,7,文件夹（加厚透明款）
3448504,7,垃圾桶（翻盖款）
3756841,7,衣架（多功能挂钩款）
2945147,7,厨房开瓶器（电动款）
3538575,7,清洁刷（长柄旋转款）
153309,7,牙刷（儿童款）
1844626,7,牙膏（抗龋齿型）
1119378,7,梳子（负离子款）
1598538,7,小型剃须刀（旋转头款）
3854606,7,面膜（清洁型）
2529055,7,指甲油（持久亮泽款）
2802293,7,化妆刷（粉底刷款）
814566,7,零食礼包（进口零食款）
4953826,7,方便面（拌面料理款）
4399491,7,茶包（绿茶款）
3786362,7,速溶咖啡（拿铁风味款）
770683,7,发圈（细款）
4761031,7,发夹（碎花款）
292885,7,袜子（五指款）
4928051,7,围巾（披肩款）
4524254,7,手套（骑行款）
4274907,7,瑜伽垫（双面款）
4354636,7,跳绳（计数电子款）
2515261,7,儿童拼图（拼图地图款）
3692944,7,小型玩偶（盲盒款）
2540745,7,宠物玩具（逗猫棒款）
3117823,7,猫抓板（瓦楞纸组合款）
4921728,7,宠物喂食器（自动喂食款）
84994,7,订书机（省力款）
1247724,7,剪刀（裁缝款）
4513366,7,胶带（图案款）
4864746,7,回形针（大号款）
4801438,7,便利贴（异形款）
4600680,7,桌布（防水防油款）
1492770,7,收纳盒（抽屉分隔款）
3840905,7,鞋刷（马毛软刷款）
388942,7,鞋垫（记忆海绵款）
5078340,7,香皂（牛奶款）
662603,7,洗手液（泡沫型抗菌款）
999980,7,洗衣袋（大容量款）
4527263,7,干燥剂（食品级硅胶款）
2081312,7,防潮袋（衣柜专用款）
4992952,7,空气清新剂（香氛机款）
1302909,7,蚊香（驱蚊液款）
4014446,7,电蚊拍（强电力款）
1536363,7,晾衣架（升降款）
3818023,7,晒衣夹（铁质款）
259455,7,浴室地垫（防霉款）
4380386,7,杯子（马克杯款）
4917103,7,餐具套装（竹制款）
856543,7,保温杯（内胆涂层款）
3558290,7,小型盆栽（苔藓植物款）
2825431,7,桌面收纳架（模块化扩展款）
990723,7,钥匙扣（钥匙圈款）
764558,7,卡包（透明窗口款）
2233787,7,零钱包（迷你款）
1604026,7,手提袋（购物袋款）
3147028,7,贴纸（镭射款）
2992092,7,书签（丝绸款）
3334995,7,相册（纪念款）
390188,7,桌游卡牌（角色扮演款）
89797,7,折叠伞（晴雨两用款）
434180,7,太阳镜（偏光驾驶款）
633295,7,发带（运动吸汗款）
2280783,7,耳钉（珍珠款）
1112773,7,戒指（开口调整款）
3075153,7,手链（编绳款）
1074900,7,挂饰（车内香水款）
1654824,7,仿真花（仿真绿植款）
152639,7,小夜灯（星空投影款）
4643586,7,插座延长线（多孔款）
3045016,7,充电器（多口快充款）
4784593,7,移动电源（自带线快充款）
4597130,7,自拍杆（蓝牙款）
593235,7,手机支架（车载款）
4055505,7,屏幕清洁套装（喷雾型款）
3176262,7,桌面加湿器（静音超声波款）
4785750,7,小型工具箱（家居维修款）
3070206,7,创意摆件（陶瓷款）
974282,7,香薰蜡烛（香氛款）
1041428,7,火柴盒（复古铁盒款）
2499834,7,小型垃圾桶（带盖款）
2690744,7,桌面吸尘器（无线充电款）
150092,7,旅行牙刷套装（儿童款）
565986,7,折叠水壶（大容量款）
79592,7,简易画板（可调节角度款）
1726863,7,彩色铅笔（专业级款）
4473353,7,橡皮擦（环保款）
2352087,7,学生尺子（三角尺款）
5025773,7,透明文件袋（加厚款）
203249,7,小型镜子（补光款）
2319794,7,电子计算器（金融理财款）
2783482,7,化妆棉（压缩片款）
240681,7,卸妆水（敏感肌款）
4281917,7,睫毛夹（弧形升级款）
3958932,7,假睫毛（自然款）
2097345,7,眉笔（防水款）
2019624,7,口红（丝绒款）
1258041,7,腮红（液体款）
1321409,7,粉底液（高遮瑕款）
2100750,7,隔离霜（修饰毛孔款）
4036672,7,定妆喷雾（控油持妆款）
4963777,7,指甲锉（抛光细腻款）
3047024,7,指甲剪套装（高端款）
1504264,7,美甲贴纸（简约款）
2643222,7,护手霜（深层滋润款）
3523150,7,香体喷雾（持久留香款）
79085,7,运动护腕（加厚款）
1614257,7,运动头带（防滑款）
2923068,7,运动毛巾（速干抗菌款）
1391236,7,小型哑铃（可调节重量款）
255113,7,弹力带（阻力环款）
4398560,7,运动水壶（大容量款）
1798067,7,健身手套（透气耐磨款）
4386059,7,瑜伽砖（环保材质款）
2110377,7,护膝（护髌骨款）
4233539,7,跑步腰包（多功能款）
3647233,7,健身计步器（手环款）
1219760,7,自动铅笔（0.7mm款）
2313162,7,彩色荧光笔（12色套装）
465980,6,活页本（点阵款）
3478949,6,订书钉（窄幅款）
2238843,6,修正带（加宽款）
1350540,6,水彩颜料套装（艺术家级款）
1738105,6,毛笔（羊毫款）
1735195,6,画架（户外写生款）
4276715,6,手账胶带（主题定制款）
4280793,6,DIY手工材料包（刺绣款）
5082011,6,磁性书签（创意款）
2080896,6,文件收纳袋（网格式款）
4578843,6,笔袋（网格款）
2128214,6,创意橡皮（几何款）
1997869,6,钢尺（刻度清晰款）
2270398,6,桌面整理盘（皮革款）
2805482,6,多功能文具盒（磁吸款）
1759733,6,小型白板（双面白板款）
985237,6,白板笔（粗头款）
3072574,6,文具收纳架（壁挂款）
2638664,6,学生计算器（编程型）
139734,6,字帖练习本（软笔书法）
2672589,6,英语单词卡片（高频短语）
1367866,6,数学练习册（初中版）
1059665,6,科学实验工具套装（化学实验款）
3010881,6,彩色便签条（波浪款）
4736122,6,手工剪刀（绣花款）
5067029,6,纸胶带（星空款）
850941,6,DIY拼图套装（立体建筑款）
4268427,6,手绘模板（动物款）
5097436,6,阅读架（升降款）
137459,6,折叠书桌灯（可调光款）
2015942,6,运动发带（薄款）
538518,6,瑜伽袜（露趾款）
328500,6,健身垫（厚款）
4676764,6,跳舞鞋（芭蕾款）
1955349,6,运动内衣（高支撑款）
1617627,6,瑜伽眼罩（遮光款）
3866121,6,健身拉力绳（弹簧款）
2647760,6,短跑训练鞋（钉鞋款）
1826911,6,运动护踝（压缩款）
462791,6,网球拍（初学者款）
1832757,6,乒乓球拍套装（家庭款）
3654847,6,羽毛球拍（入门款）
1960523,6,健身课程体验券（私教课）
1597658,6,运动背包（双肩款）
3772122,6,防滑瑜伽垫（天然橡胶款）
2135940,6,美妆蛋（海绵款）
565751,6,化妆刷清洗剂（免洗款）
1781126,6,睫毛增长液（滋养修护款）
1672186,6,面部按摩仪（EMS微电流款）
4424259,6,美容面膜刷（硅胶柔软款）
2843368,6,防晒喷雾（高倍数款）
3327468,6,美白精华（烟酰胺款）
1133273,6,唇膜（果冻款）
3126591,6,眼线笔（极细款）
486644,6,睫毛膏（防水型）
3068234,6,高光粉（液体款）
2278353,6,修容棒（粉饼款）
674009,6,美甲灯（家用款）
1865211,6,美甲工具套装（全套款）
4960901,6,香薰精油套装（复方款）
4481193,6,染发工具（渐变喷雾款）
3998373,6,发蜡（清爽型）
3494943,6,发泥（强力定型款）
4864403,6,定型喷雾（保湿型）
3289575,6,美容放大镜（高清款）
4524544,6,睫毛滋养液（修复滋养款）
68149,6,面部清洁仪（离子导入款）
104462,6,美妆收纳盒（分隔款）
3389266,6,化妆镜（补光款）
2052384,6,美甲贴钻（水晶款）
2772178,6,美甲亮片（闪粉款）
1794065,6,美甲UV胶（持久款）
3184079,6,手机镜头套装（微距款）
2787897,6,手机背夹电池（快充款）
342575,6,无线充电板（磁吸款）
2518268,6,蓝牙耳机（主动降噪款）
1712657,6,耳机收纳盒（硬壳款）
5119781,6,Type-C转接头（弯头款）
3124121,6,Lightning转接头（二合一款）
86415,6,USB分线器（多接口款）
1524094,6,多功能读卡器（高速传输款）
1180493,6,移动硬盘（2TB款）
2200638,6,U盘（256GB款）
409878,6,笔记本散热支架（静音款）
1254305,6,游戏手柄（震动反馈款）
1829350,6,智能手环（睡眠监测款）
3934761,6,智能插座（APP控制款）
2829779,6,小型投影仪（便携款）
3102658,6,便携式屏幕清洁器（静电吸附款）
436979,6,电脑摄像头（内置麦克风款）
4332163,6,鼠标垫（RGB灯光款）
2169913,6,键盘防尘罩（硅胶款）
1234361,6,平板保护套（磁吸款）
4208686,6,平板支架（可调节角度款）
2860698,6,手写笔（精准压感款）
2141039,6,游戏耳机（虚拟环绕声款）
2105685,6,游戏鼠标（对称设计款）
2323522,6,电竞键盘（青轴款）
599382,6,无线路由器（WiFi 6款）
1432828,6,网线钳（多功能款）
3342722,6,水晶头（屏蔽款）
306490,6,HDMI高清线（镀金款）
2818202,6,VGA转HDMI转换器（4K支持款）
796715,6,充电线收纳盒（分隔款）
553846,6,无线蓝牙音箱（户外防水款）
5060757,6,迷你麦克风（直播款）
3426784,6,手机三脚架（桌面款）
4883014,6,自拍补光灯（可调节亮度款）
1983413,6,相机清洁套装（气吹款）
3155336,6,SD存储卡（512GB款）
168997,6,行车记录仪（双镜头款）
3880080,6,智能家居控制器（语音识别款）
4595580,6,智能门铃（夜视高清款）
3509084,6,智能灯泡（场景模式款）
4176158,6,声控音响（低音炮款）
3550349,6,电子闹钟（温湿度显示款）
2530793,6,USB风扇
186756,6,迷你蓝牙音箱
3622542,6,LED台灯
2407900,6,笔记本
793987,6,中性笔
2505343,6,文件夹
685742,6,垃圾桶
523181,6,衣架
2062378,6,厨房开瓶器
3508256,6,清洁刷
4824934,6,牙刷
3046547,6,牙膏
4205666,6,梳子
1702673,6,小型剃须刀
2192649,6,面膜
3340592,6,指甲油
4358072,6,化妆刷
2790057,6,零食礼包
4202726,6,方便面
3399342,6,茶包
3737607,6,速溶咖啡
158300,6,发圈
2099400,6,发夹
1783394,6,袜子
2271249,6,围巾
2280400,6,手套
4152593,6,简易瑜伽垫
4903093,6,跳绳
3882159,6,儿童拼图
1053312,6,小型玩偶
4243653,6,宠物玩具
5036985,6,猫抓板
2145168,6,宠物喂食器
4875873,6,订书机
298667,6,剪刀
4064281,6,胶带
1414652,6,回形针
1472127,6,便利贴
2468711,6,桌布
3547813,6,收纳盒
1773435,5,鞋刷
3937814,5,鞋垫
984238,5,香皂
1373028,5,洗手液
2277896,5,洗衣袋
2990986,5,干燥剂
1476223,5,防潮袋
1308514,5,空气清新剂
1379027,5,蚊香
1500885,5,电蚊拍
1673948,5,晾衣架
2992045,5,晒衣夹
3573424,5,浴室地垫
3459146,5,杯子
3379070,5,餐具套装
2842504,5,保温杯
4074218,5,小型盆栽
5085490,5,桌面收纳架
2184479,5,钥匙扣
4588256,5,卡包
294080,5,零钱包
73030,5,手提袋
2573693,5,贴纸
2568036,5,书签
2865652,5,相册
1107116,5,桌游卡牌
3510379,5,折叠伞
4891188,5,太阳镜
3150851,5,发带
41527,5,耳钉
2255371,5,戒指
2896348,5,手链
3091219,5,挂饰
561327,5,仿真花
3172967,5,小夜灯
4436461,5,插座延长线
2783415,5,充电器
1651393,5,移动电源（小容量）
2887364,5,自拍杆
873521,5,手机支架
4408422,5,屏幕清洁套装
2552099,5,桌面加湿器
1341913,5,小型工具箱
2400671,5,创意摆件
2435035,5,香薰蜡烛
2768009,5,火柴盒
754344,5,小型垃圾桶
4818679,5,桌面吸尘器
4780027,5,旅行牙刷套装
722302,5,折叠水壶
3715096,5,简易画板
3817434,5,彩色铅笔
1775449,5,橡皮擦
443882,5,学生尺子
5086533,5,透明文件袋
2948088,5,小型镜子
3202037,5,电子计算器
97554,5,化妆棉
3574673,5,卸妆水
2126952,5,睫毛夹
4091042,5,假睫毛
137099,5,眉笔
4801635,5,口红（平价款）
2975968,5,腮红
1940040,5,粉底液（小容量）
4311343,5,隔离霜
105137,5,定妆喷雾
4736875,5,指甲锉
1388497,5,指甲剪套装
4312015,5,美甲贴纸
4933257,5,护手霜
777988,5,香体喷雾
2689922,5,运动护腕
2147829,5,运动头带
2006795,5,运动毛巾
1526654,5,小型哑铃
4270314,5,弹力带
1461957,5,运动水壶
2942460,5,健身手套
3013799,5,瑜伽砖
53004,5,护膝
44158,5,跑步腰包
844212,5,健身计步器
733088,5,自动铅笔
4271180,5,彩色荧光笔
1870458,5,活页本
1835558,5,订书钉
227085,5,修正带
1323134,5,水彩颜料套装
464112,5,毛笔
827837,5,画架（小型）
5138000,5,手账胶带
1635426,5,DIY手工材料包
923586,5,磁性书签
2611885,5,文件收纳袋
4099608,5,笔袋
207891,5,创意橡皮
1088357,5,钢尺
3645611,5,桌面整理盘
1380020,5,多功能文具盒
3092732,5,小型白板
3626061,5,白板笔
4266291,5,文具收纳架
921799,5,学生计算器
1148114,5,字帖练习本
843337,5,英语单词卡片
4254099,5,数学练习册
3113180,5,科学实验工具套装（儿童版）
1089105,5,彩色便签条
4876258,5,手工剪刀
2778829,5,纸胶带
3985369,5,DIY拼图套装
3450589,5,手绘模板
4077781,5,阅读架
1902627,5,折叠书桌灯
2113028,5,运动发带
3827546,5,瑜伽袜
479837,5,健身垫（加厚款）
956971,5,跳舞鞋
2379229,5,运动内衣
4178970,5,瑜伽眼罩
3818487,5,健身拉力绳
5126058,5,短跑训练鞋
2749188,5,运动护踝
4668616,5,网球拍（入门款）
2718441,5,乒乓球拍套装
1266030,5,羽毛球拍（轻量款）
2428385,5,健身课程体验券
811638,5,运动背包
1968315,5,防滑瑜伽垫
2550403,5,美妆蛋
4378501,5,化妆刷清洗剂
4533810,5,睫毛增长液
1236409,5,面部按摩仪（简易款）
2801637,5,美容面膜刷
1280805,5,防晒喷雾
3979081,5,美白精华（小样装）
2051267,5,唇膜
1479983,5,眼线笔
2381796,5,睫毛膏
4279684,5,高光粉
3693205,5,修容棒
3721625,5,美甲灯（迷你款）
1212101,5,美甲工具套装
8254,5,香薰精油套装
671854,5,染发工具（一次性）
623614,5,发蜡
4595260,5,发泥
764716,5,定型喷雾
4878483,5,美容放大镜
1524215,5,睫毛滋养液
4832362,5,面部清洁仪（基础款）
4092319,5,美妆收纳盒
4862609,5,化妆镜（带灯光）
3335403,5,美甲贴钻
4285475,5,美甲亮片
2056438,5,美甲UV胶
4248306,5,手机支架（桌面款）
2993053,5,手机镜头套装（广角/微距）
823219,5,手机背夹电池
3229786,5,无线充电板
4796716,5,蓝牙耳机（平价款）
3634167,5,耳机收纳盒
2931809,5,Type-C转接头
1298735,5,Lightning转接头
513013,5,USB分线器
784204,5,多功能读卡器
482940,5,移动硬盘（小容量）
2160135,5,U盘（32GB/64GB）
4174165,5,笔记本散热支架
549014,5,游戏手柄（手机用）
4304858,5,智能手环（基础款）
4725540,5,智能插座
2702039,5,小型投影仪（入门款）
564928,5,便携式屏幕清洁器
