user_id,goods_id,category_id,comment
9239,3096912,1567637,40块钱你给我寄两个又小又发霉的瓜
2273,510819,2476560,为什么到了以后会是开封的，并且还被挤出了五分之一（少了20%），你这不是坑人吗 店家
8158,584693,3158249,物品用了一段时间，效果非常差，误操作太厉害，
8231,3760264,171529,用了一段时间才来评价的，太垃圾了，卡的要死，是不是翻新机啊！
3412,3702806,994464,不好用，新机用起就卡，反映慢，用的时候就过了7天了，要不然果断退货，太坑了
1951,4543832,3890915,包装完美，挺不错的，之前用过清扬的喜欢这个味道
10170,4642310,3579754,"以上的评论太好,让我有购买的冲动,但我看过后,还没有<不生病的智慧>好呢"
1421,412649,3454970,看着不好，四个不超过4斤，有蔫了的 不熟的 磕伤的，三个不好，价格不低，不建议买，还是去原来的电商买吧。
2515,1610243,982926,书本身是不错的，虽说是一篇篇短小的游记，但读来却感觉是小小的散文一样，让人身心放松。周末起的早早的，坐在阳台读一两篇，感觉尤其好，能让人精神小憩。不足是好像不论什么小镇，介绍起来字数都差不多，像是定好了字数去写的，有些很好的地方感觉没有说的特别到位，惜墨一样的感觉。还有虽说每篇都有一两张图片，但配合文字特别介绍的特点应该有匹配的图片更好些。
2273,1200128,2476560,这次估计是批量冒牌货。我以前在超市买的，纸盒包装精致，使用效果也不错，可是这次太次了，又不方便再退货。看包装，就想起好多收二手名酒瓶子的，拿回家然后里面装上一般白酒，找厂商封装再出售的东西。两个塑料瓶子，外面一个破纸盒裹着，就这包装？像是rubbish桶的废纸壳。后悔买了，京东咋容忍这货泛滥啊！
1289,5055818,3607361,不错，价廉物美，烟台正品红富士。好甜，又脆，好吃。
1567,4479,2089582,第二次购买这家苹果 打开后和第一次天壤之别 24 个 烂了一半 沟通希望重新邮寄12 个 对方 又是 客服 又是 打工的 直接和稀泥 这样的态度京东缺失自己砸自己的品牌 ，第一次质量个头好 第二次一塌糊涂 失望
927,524482,4368912,完全不是开始卖的了，一点不好吃
4519,4792038,1881956,是正品，很喜欢，以前没有用过，但今天用了一下感觉很好用的，
6083,1322509,1299190,"1、彩色双屏折叠式手机，77x42.4x23.9mm的三围尺寸，仅重81克，精致小巧，爱不释手。2、拥有双语词典，大容量的英汉\汉英词典随时随地满足用户的需求。3、短信存储容量超大,最多可存500笔短信.可自创短信文件夹,分类管理,一目了然。4、可以选择7种乐器进行自编铃声，也可以通过数据线进行铃声下载当然利用GPRS也不在话下。"
7459,103757,4649026,减肥，很平常的一件事情，有人说是女人一生的事业。我都26了几乎20岁以后的日子每年都在减肥，储存了一冬天的脂肪到了春天就开始一年的减肥工作，可是真正成功的只有去年减了10斤还很辛苦的感觉。正当的方法加持之以恒的坚持不但是减肥也是做成功任何事情的必要条件。如果是正确该去做的事情就比如减肥不应该是一生每年都在重复做的事情，要做就做一次，有一个信念任何奇迹都会发生。
1356,306846,603655,收货快，个头也大，尝了下整体还可以，但没想像好，，，，，，
4969,3984229,3320579,我觉得一本好书，是文字好、故事好兼顾的，这个系列书用诙谐的文字写出了生动的故事，配合充满童趣的画。让孩子和大人都非常喜欢，孩子认字前我给他念，他听得开心，我讲得也高兴，真是好书。送给不爱看中文书的小“海龟“，他们的妈妈说让他们也很喜欢看呢，够吸引人。感谢原作者同时也要感谢译者的努力，通过好的翻译让我们得以欣赏到这样好的书。
4369,1226720,846990,潘婷很好用，头发很顺滑，老牌子了，用很久了
1236,62562,2558244,挺好的，好吃又营养真的是好东西。
11025,4745084,4095810,就当支持国货咯~平板不是很满意 快递服务还可以
10232,3263811,366112,美国的侦探小说大多属硬汉派风格，例如开山之作雷蒙&#183;钱德勒，再比如布洛克的马修&#183;斯卡德探案系列。而这本女性作家所撰写的佳作，则展现了女性特有的细腻和执着，以及在一个男人世界中顽强生存和抗争的坚毅。当然，仍然逃不开美国文化特有的个人英雄主义情节。作为法科学生而言，阅读本书对于美国的法律制度倒也有一番另类的了解。非常期待本系列的其他佳作。
5407,1991654,2640118,我凌晨4点下单，下午16点就收到华为平板M3 了。京东物流快捷给力，快递师傅服务热情规范，包装很好，是正品，屏幕绚丽，系统运转流畅，一次满意的网上购物。
345,460640,1127566,样子挺大方的，拿在手上有点分量。手写功能方便，手写笔也好用（比较长，好拿），只是识别差点，不过可以外接键盘来用，比较方便。
1979,3426508,2576484,一直都很喜欢用滋源的洗发水，这款生姜的很好用，效果也不错，正好碰上搞活动还得多送一包补充装。
8590,3229543,1567637,这种貌似创新的东西，无非是PDA的Nokia整合，而且也不是Nokia的强项，反而由于有了Nokia的牌子，使得原本简单的PDA手机变得出乎寻常的昂贵，Nokia原有的创新和产品易用耐久等性能在这款手机上丧失殆尽。可见Nokia不止一次的在设计和价格上让Nokia拥护者失望了。
10790,4927386,2578647,有点失望啊，给差评
7975,858750,4145813,还不错吧，刚开始用
10996,2329149,3141941,S800造型是典型滑盖手机造型，外型细部都显得非常顺滑。按键部分布局非常的清晰，按键手感很好，在配合蓝色背景灯光设计，朴实简洁。屏幕区按键区的外部造型非常相似，在手机滑盖关闭的状态下两个部分浑然一体，紧密结合。
10772,5108643,4827537,送货速度比蜗牛还要慢，客服整天忽悠人
6306,3733018,1320293,还可以，个不大，很均匀，水分很足
10708,975153,1464116,平板电脑很好，价格也不贵，值得购买。
5155,4003989,2328010,"也许我水平太低,我不喜欢此书.整书都在吹嘘."
7343,2056913,1029459,用了之后感觉不好，有头皮屑，味道还凑合吧！以后不会再买了。
9046,4780771,1573465,烂的拿来卖，晚上买的，第二天早上到，肯定不是运输坏的，就是拿坏的来卖给客户，垃圾
1609,1954258,2945933,这次很坑啊！年前在京东买了一次苹果相当好，又甜价格也便宜，这次买的太失败，品相也不好，基本每个都有碰伤，削出来还要修了才能吃！本来想退嫌麻烦！
2144,1009731,3776866,假的，洗了之后头发越来越油，也不柔顺，再也不到京东上买洗发水了。
7417,3571933,590997,我还是在校大学生，虽然对书中的一些术语还没啥完整的概念，看完之后仍然感触颇深，甚至热血沸腾。作为80后，总是被人冠以自大张扬不知天高地厚的名号，我想咱们80后看看此书就会发现未来的生活其实很艰辛，书中提到的很多处世法则我想不仅是对外企，对很多国企也是同样适用的。感谢作者让我更加看清这个社会，明年就要找工作了，打算把这本书再读几遍，认真考虑自己的选择。
6954,2345062,903809,京东618大促太给力 多快好省也不是吹的 一直信赖京东 年中大促618囤足了家里半年的洗发水 啦啦啦 好开心 潘婷是一直用的习惯的老牌子 洗发水护发素 还有送的中小样和发膜都好喜欢 好用 价格超级赞 太给力啦
3659,176448,4242717,闪速到货，快递小哥没的说。尝后，酸酸甜甜，脆脆多汁，口感不错。好评
1676,4071470,4391936,苹果口感甜度都不错，有7个都有小烂了一个苹果只有一半多点吃，不如线下买，图片就赖得照了
158,4216747,322805,很失望，买了22个苹果，不单不新鲜，且只有7个勉强能吃.其它都严重碰烂了。有图为证。
10009,4676019,2671397,在他的诗中始终贯穿着爱与美的主题，在对大自然的讴歌中抒发了对自由、理想、爱情与美得渴望，在对人生经历的描绘中无不蕴含着对人生真谛的探索。他对物欲、剥削、压榨、暴力的社会极端的厌恶，他离群索居，就是渴望内心的精神自由。他认为真正的自由意味着人性的升华，人主宰自己的命运。《先知》表现了万物统一和生命超越这一主题思想，他认为人类要实现生命的永恒就有超越死亡。
1351,3052762,2735466,送货速度真的快，商品质量不错。
6376,935361,2355072,水果很好，很便宜也很好，不用自己去买直接送到门口，所以很喜欢
3460,4298828,1265358,机身小巧，做工精良； 屏幕显示效果不错，色彩鲜艳； 支持外屏拍照，方便自拍； 铃声音质不错，音量较大； 电池待机时间长； 键盘手感舒适； 支持来电黑名单（类似来电防火墙）。
10615,699293,4145813,价格高，质量还有问题，不管你干什么，声音要等将近半分钟才出来
9829,3064699,901282,东西用着跟以前买的不一样，洗发液很稀，而且不出泡沫。很失败的一次购物，一直都很信任京东， 这次定的洗发液真心不怎么样。没经过专业鉴定不能信口开河的说是假货。只能说跟以前用过的不一样，差好多！
10240,2757803,643645,本来满心欢喜的买回这本畅销书，可是还没看完，书的封底就快脱落了。根据我买书多年的经验来看，从书的纸张、印刷质量、包装和内容来看，有理由相信我买到的是影印版。
3982,1923124,4261392,我想以后不会再买这家的水果了！同时这是我第一次在网上买水果。有些失望了！
6222,1012954,982926,果的外观看着还行，还没品尝。快递服务非常好。
10858,2444790,4022701,家里老妈用的 看看视频打打电话还行 别的就别指望了 最恶心连个闪光灯都没 反正就是下次不会买华为
4463,1438728,1464116,我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题。
10533,3701731,243423,用了几天，这价格，还不错
8773,4389453,237446,不错，很好吃，几乎没有不甜的，很不错
10529,978001,1548278,感觉还可以，音效和分辨率都很棒。PS:充电时没法玩。
9631,4841922,772894,很喜欢清扬洗发水，很顺滑，连护发素都不用了，京东正品，送货又快，很满意！
627,3657953,4813803,第一次在京东上面买水果感觉包装的特好，一点都没有坏物流也特别快不到一天就送达了。苹果酸酸甜甜的口感很好。
10042,3214965,2520771,假的，和上次买的不一样
9962,3919668,3747017,服务很垃圾，拒收要强制收取5元费用
8894,4449357,1851156,还可以，没想象中的好，好评吧，习惯性好评。京东的生鲜真的有点有待提高啊……。
1243,1483624,2925160,潘苹果，不过如此，而且还有压坏的那种，那种现象。嗯，但并不是物流压的，可能就是，或者是苹果放的时间长了。
11012,4795026,3002561,一般般，不好，差评
10515,1310041,1009667,已经用上了，华为品质没得说
5968,2879295,3980900,这个是什么破像素，你是不是给我发错了，客服联系不到，坑人的吗，
2468,162426,412619,热水器下午安装好了，用手机下的单更优惠还还了礼品。以后朋友需要会再介绍来这家店买的
3982,2356055,3231625,好小一个，根本不是进口的。包装好看而已！
865,597983,4159072,"电池充完了电连手机都打不开.简直烂的要命.真是金玉其外,败絮其中!连5号电池都不如"
2969,2650675,970709,物流很快哦，平板的确很不错，音质很好，视频很清晰，华为平板值得购买。
2821,741442,3669044,尺寸好大，感觉和ipad mini差不多了，不过还是很好用的
1474,1170917,4936889,为什么10斤只有12个，说好的20-24个呢？欺骗消费者！
9150,2713939,360294,苹果吃到第五个，发现一烂心的苹果，这苹果外表和其他没区别，去皮后才发现的，如图。其他就不说了！?
7513,449859,1829804,嘻嘻，书还没到我就给写了评，不过我告诉大家个小秘密，我没看结局！
9766,2635789,1299190,洗完头发打结，超级毛糙，是不是假货？和我屈臣氏买的差距好大
2961,4313336,2735466,性价比超高，大赞，支持国货。
9744,654637,4145813,气味很香，但是生产日期是2011年9月，虽说上面写的保质期5年，但是心里完全不能接受，干什么嘛，两年前的东西了。。。提醒大家如果有类似不能接受的，在买之前最好和客服问问清楚在买，免得后悔啊，咱是打工的，赚钱不容易啊，好不容易买一次58元的大瓶护发素，结果是2年前的。。。。哎
2117,1473371,2303546,洗头过后，头爱起头皮屑
345,137988,2409937,现在的价格比秒杀还便宜 就差一天 真是无语
1050,1163924,4145813,很好，比苹果好用多了，支持国产特别是音质很棒画质超细腻不错???
2109,488707,1834026,吹风机没送 没有赠品就不要搞 搞了又不送 什么意思？有意思嘛？
2005,3398344,245312,京东自营就是好又快！早晨订单，下午送到。    第二次购买，送朋友的。    感谢快递员，在炎热的夏天送货！
1880,1364023,3206451,这次赚了，还得一把这么高档漂亮的卷梳
10232,2812913,739426,蒙氏的这几本书总的说来内容比较相似，总结性的发言就数《有吸收力的心灵》了，主要就是阐述了人的发展规律，作为父母应当做孩子精神上的仆人，让孩子在工作中找到乐趣，有一本数专门讲述了蒙氏的教具，自己制作还是很有难度也要很多时间，买又太贵了，真希望这里有这样的幼儿园可以让孩子工作的地方。这几本书还是相当不错的！
4290,2638099,3747017,服务太差了，本来觉得他们家水果蛮好吃的，所以不管多贵都买，可这次不知是何种原因送来的水果有六七个是碰伤的，还有七八个与所购品种不符，这样的水果质量，太让我失望了…………
1874,3796824,634390,商品不错不错不错不错，还会再买一个，好用
8992,2380826,2030976,宝宝现在可以吃辅食了，她很喜欢吃苹果，京东生鲜很方便，已经买了很多次啦，刚买回来就吃了两个
2515,514216,128357,是长大以后才读的这本书。喜欢作者笔下看似无厘头却充满智慧的皮皮。读到皮皮的朋友杜米和阿尼卡在皮皮离开去航海的那一段撕心裂肺的伤心，竟然忍不住掉了眼泪。然后看到皮皮不能忍受有人为她那么伤心，而毅然决定留在朋友身边的时候，我想我也像杜米和阿尼卡一样雀跃。最让人欣慰的当然是皮皮总有花不完的金币和用不完的力气。林格伦就是有这种本事，让你笑着流泪，还不得不承认自己仍然像一个小孩。
4578,921573,1265358,沙宣的这款洗发水是真不错，洗了头发感觉保湿效果不错，老公还说这个洗发水还挺好的，正好搞活动买的还挺划算的，一直信赖京东，京东的快递服务也不错，小哥挺热情
5139,3836557,4756105,因为大家评论都不错，于是买来看了。可....什么呀? 简直了...很....怎么说呢...无奈....没有我想的好...
971,2496854,3002561,京东购物就是好，速度快，快递员服务好。
3063,3553726,4789432,机器不错运行很流畅，我很喜欢，儿子也很喜欢，老婆还是想要苹果ipad，我果断先下手为强，速度不要比IPAD快多少。
5462,1389647,2920476,基本功能还凑合，比苹果便宜太多了
3135,4535129,4731191,物流速度非常快，东西也挺好，推荐购买
2153,100681,1733868,买给妹妹的，结果买完她告诉我她也买了。送给其他朋友也不错啦
3080,4133548,2939262,颜色有些失真！
1348,3851904,3208959,第三次买了，上午买下午就到了，用着头发不油腻，美中不足的是买的时候赠品（发膜）没有送，感谢京东，这么热的天气还能送货这么快。
7473,3060701,1993741,内容比较空洞，况且这只能是娱乐，不能在英语方面帮助我们.
481,1144295,4632342,本来以为会是很有趣的书，但其实并没有激起我任何背单词的热情。。。
10217,336243,1299190,差差差，8月2号到的用了一个月触摸屏坏了。问了客服没有人回答。
8657,3990741,570735,烂的！边吃边看电视，觉得味道不对劲，隔夜饭都吐出来了??????
4163,4481310,4357323,包装用的纸盒有屎味，苹果也不是很好吃，跟水果市场*的差不多！还没有市场上的新鲜！
5326,1451180,4804883,买着屯着的，第三个了。
10507,561139,4159072,"可以自由设置的屏幕,可以摄像录音,都令人感到它的功能还不错"
6250,2657671,4756105,个大，味道好吃，脆脆的，口感好，京东送货很快！送货员服务很好！
96,1608146,3776866,宝贝用了挺好，安装师付接到电话第二天就上门安好了，态度好，美的质量好，服务质量也好，??
8785,3525663,4062559,包装破的，苹果好几个坏的，有的还很脏，味道特酸，个头不大歪瓜裂枣！
4994,4376740,2578647,已送到家，还没安装！
3628,577682,2443475,第一次见这么坑的，首先不说这个火龙果有多差，你发一些不太新鲜的也就够了。竟然搭个烂的。商家不是良心商家建议大家不要买
3290,4765317,1851156,很差，比平板长出很多，
5209,647264,1506018,屏幕太模糊了，看电视都不清晰，用久了反应慢，
9351,1877980,119741,双11搞活动249，现在卖139，这是骗局么
7898,3229771,4444302,不喜欢华为，真的
1916,5123025,4780547,不好用，xxxxxxxxxxxxxxxxxxxx
2003,524240,1879194,虽然案件发生的时代，离我们有点远，但是并不妨碍我们对真相的好奇完全没有时间错位的感觉，也没有阅读的凝滞感觉。只是细致入微的描写，有时候会让人觉得略显繁复，但是毕竟要交代细节这也是在所难免的吧，所以也就无所谓了。总体来说，还是很喜欢这部作品，构思精巧，无与伦比。无愧于黄金三大推理小说家的名头，还特地推荐其他朋友也来读读看，说不定和我一样会爱上推理的！
4978,387196,1277731,买来玩王者，挺流畅的，音质又好！看电影听歌都是不错的选择！
1160,3594174,2774299,一个订单分两天送货！客户体验不好，差评
157,1362270,772629,宝贝收到了，看起来像是正品，京东自营的东西就是好，搞活动买的，很划算，比超市买便宜多了，还送到家门口，物流超快
10298,1695662,3993644,感觉真心一般，屏幕很小，操作按键也很奇怪，新机子屏幕也没有贴膜。只有后盖有膜，不会再买这款了
9114,2692603,3231625,物流超快！包装也挺好的！不知道使用如何？
8551,2820307,4145813,苹果非常的甜，借助京东冷链物流，到货速度非常快，感谢互联网时代。
5790,2224892,2627103,一般般。
4233,4417412,3747017,差，3只二公斤根本不够，只有1.1公斤。个小得不行！
5914,695915,2355072,翻盖不流畅，而且发出的声音有点大。短信提示音小，在吵闹的地方跟本听不到。屏幕不行，是单色的，而且，质量可能不好，有时候会很暗，屏幕有晃动的感觉，有时收到的来电号码还不全！按键手感不是很好，有生硬的感觉！
5038,2552575,1611144,速度可以内存够用
322,3523818,2520771,质量很差，己返修过，所有键反应迟钝不如小米！
9184,1539037,5028877,不错啊，非常好京东快递很快商品很好，京东快递小哥服务非常好
3944,4692004,634390,第一次购买套装，500ml不是很大，但很实惠，希望好用
8657,3990741,570735,没吃过那么难吃的苹果，还那幺小，以后不会在网上买水果了
1674,3146416,4244487,用了一两个星期。但是发现开始长头屑了。好不爽。
291,2060444,5007081,平板收到，但只是正常包装，一点没加保护包装，心真够大的，这小东西这大冷天就这么运？！发票也没放里！！！
5250,1413418,2520771,买给老丈人的，挺不错的嘛
7541,57129,1516409,刚看到第一本的名字《我想去看海》就觉得很可爱，然后看内容觉得还蛮有想象力的，呵呵，不错，应该可以激发小朋友的想象力吧~~~~~~~~~~~~~
3402,4723454,4321796,嗯这个还没吃呢也挺大的应该好吃吧一次买了很多的水果哇咔咔喜欢方便
5969,4153812,5013760,"虽然第三方软件多,但机子根本值不了那么多钱!因为这手机的技术含量不高,比比索爱和诺基亚就知道,TREO 650就那30万摄像头和多出了十多M内存能有什么优点,硬件伤一看就知道,还有第三方软件很多都要买注册费的,价格不低,而且机子辐射大,连FM收音也没有,还什么可听MP3?只是标配的耳机真的有些让人哭笑不得，还不如买部MP3!色调也不好看,本来以前黑色版的TREO 600还可以，现在呢？除了电池有点优势外其它根本就看不出什么优点，所以这么高的价绝对不值，凭现在手机硬件潮流对比挺多值两三千左右！失望！"
924,54236,2337136,价格和超市促销活动差不多，关键是方便，效果好。
9449,421190,1610764,心情不怎么美丽，全潵了，两瓶都漏了，瓶盖没有柠紧。味道挺好闻的。
2942,1350424,3234738,"我是前一段时间在青岛国美买的,价格是1280,也是双电单充,反应比较好,彩屏颜色还可以,铃声比较大,总体来说挺满意的"
5290,53750,1449177,感觉还是挺不错的，就是没有送耳机，没有送保护壳儿，指纹识别件感觉挺好，特别灵敏，运行特别流畅，没有出现任何卡顿，音质效果也特别好是正品，值得购买！！！
5525,2287726,3898483,看视频挺好的。质量夜挺好的，就是价格 一天变来变去得的 价格表示无语啊 一天一个价
4475,1191956,965809,漏了，很差劲的一次购物，之前挺好的，这次是怎么了。晕死了，天辣噜，受不了。这个瓶子上还有很多灰，我的天啊！
8179,3537150,1859277,1、菜单的背景颜色，居然还认时间。白天是黄色，晚上是蓝色。我觉得蓝色好看，可白天我看的时候却是黄色，特别刺眼。2、电话本的搜索功能不够强大。排序不合理。不能使用字母搜索。3、不支持自动开关机！（最严重的） 不过支持关机闹铃，让我的心灵得到一些安慰！4、自从我恢复原厂设置之后，主屏幕的对比度就不能调，害的我去0718#长按*去里边调，很不舒服！
4823,3559061,285583,刚买的东西还没有到手就从119优惠到93。
4505,3137594,200278,一般般吧！没有在广东买的好用
9524,2895345,381850,未使用，但京东客服就是个垃圾，无论怎么询问，永远不回应
9069,2331746,605882,好用，用券买比超市的划算多了，油性头发夏天用起来很干净舒服
230,2928353,4244487,质量价格都不错，满意的一次购物
4002,1827180,3299155,上次买的送了3支80毫升的洗发水跟2支乳液还有一瓶400毫升到，但这么怎么不一样了，才送了两支洗发水跟一支乳液跟一支400毫升的，前后差别怎么这么大啊，真失望
4762,5139402,4006013,一点都不好，洗完了头发油，头皮屑。
4303,4928648,4181361,快递有点慢，还没开始用，不知道效果好不好58858886696
2443,664781,2296439,国产之星。非常流畅，买之前一直在比较，看了很多评论，说分辨率不高，有颗粒状什么的。也看了好评，也有中肯的评价，但是实物到手真的感觉挺不错的，画面清晰，可以扩内存，大小，颜色，质地都挺好的，声音也不错，旋转屏也没问题。而且京东速度好快，我上午下单，下午就送到了，惊呆了办公室的一众同事，哈哈。大家可以放心买，有问题可以问我哈～地铁上写的评论，再拍几张照。
136,1892795,276158,产品不错，非常实恵，物流也是很快，清扬去屑洗发水大品牌值得购买！
9182,4109654,3053420,还没用过沙宣这个牌子的产品。很实惠的套装，够家里用上一段时间了给的赠品也不少。
7733,4696832,2465336,不错 电话平板
3010,373037,3177877,系统很流畅，屏幕显示高清，
1429,4483329,3015852,生姜的看着不错，希望有效的！使用过再来追平！
147,3318457,4082778,咋晚用了还可以，应该是正品吧?，没有Qs标志的?京东物流就是快??快递员态度很好。快递员只有京东???
5995,4193303,4756105,苹果不错，酸甜可口，水分充足，脆脆的。一盒九个，正好吃一个星期！
10650,1401037,2885642,好吃，水多，香脆可口，以后大家要多点去这个店铺，买苹果吃
1520,4852424,3371868,味道挺香的，跟我在店里面买的一样，好好用。
588,3973743,2096639,1、2.2超大尺寸配合26万色宽视角显示的屏幕超凡脱俗、色彩艳丽、2、支持手写功能，反应迅速，识别率高，很适用。3、语音识别，这个功能太好了，很方便查找，呼之就出。4、专业音响系统稳定有力、真实动听，3D环绕效果不错。5、朗读来电、短信及各种提示。6、采用金属质感外壳，线条简洁流畅、外观大气。
147,3933517,1567637,家里人一直用这个牌子的，活动价格犀利
10719,237909,3253210,还不错，同时买了三家的苹果，排第二，算是蛮好吃的。
3800,1828477,2939262,这次的果子不但小，味道还不行，比前二次的苹果差远了
4937,3691417,3879308,你家这洗发露是假的吗？洗完后头皮超级痒！第二天头皮流脓了！导致皮肤过敏了！给我个说法
8662,1559937,85955,打开，削2个，2个的心都是坏的。
33,926351,4217906,太小了，感觉比手机大不了多少。觉得很不好用。上当了。不好看。京东的包装更是敷衍。不想说。
8334,5039493,982926,苹果还不错，挺新鲜，送过来也没烂掉。
520,4083744,4217906,用了两三天以后就经常性的闪退 重启 真心的 不知道是不是翻新的 以为京东很靠谱 结果这样子
9479,2461295,883960,感觉是假的 洗了头发很油 没超市买的好
3134,3925235,3607361,无语，贴膜都没有，
9505,3426275,5053508,假货！超级不满意的购物体验！    明明提交订单时显示赠送吹风机，但是实际没收到！然后第二天醒来，就没了这个界面。
4616,868052,4385918,气味很香，但是生产日期是2011年9月，虽说上面写的保质期5年，但是心里完全不能接受，干什么嘛，两年前的东西了。。。提醒大家如果有类似不能接受的，在买之前最好和客服问问清楚在买，免得后悔啊，咱是打工的，赚钱不容易啊，好不容易买一次58元的大瓶护发素，结果是2年前的。。。。哎
6991,858032,957119,我能说特别不好用吗。。。。。第一天洗了，第一天就油了，还痒，，还有很多很多头皮屑！！受不了！！也是看最近这个牌子炒的很热，以后还是不能随便跟风，差评！！！还这么贵！！！
1033,27051,2885642,"不说质量如何,网页上明明显示有货为什么要等6天才发货..............."
2051,3860619,5053508,尽管很多人说，这本书用简单的文字描述严肃的事实，我想，尽管涉及战争，也不尽然都是沉重。在战争的背后，能看到温暖和谐的家庭，智慧善良的母亲，淳朴的大个子乔，理智坚强的查理，温柔可人的茉莉。战争的阴影笼罩社会，可是人们心里一片静好，这才是我们真正爱这本书的原因。正如作者想要做到的，这是一本写简短易懂的书，可是每个字都很重要很重要。包装很好，插图很喜欢，希望大家有机会会看看。
3872,716338,1416713,一直在京东买火龙果，这次说买2个大的吃吃，结果外面的都烂了。。。。。。五星差评
4997,3963763,2735466,还行，这个性价比很高。可以插卡，用于看看视频什么的够了。
4226,5053984,360294,哎！漏得到处都是，烦死了
2646,29181,2304296,货收到后，打开为什么平板上没有保护膜，而且有明显的擦过和手指印的痕迹，应该是之前打开而且用过的吧，京东应该好好反思了！
379,247154,2885642,才放了2天就坏了，真不行而且味道不怎么甜
1861,3083709,2321836,我去，被坑了，还是6.18搞活动呢，满199减100的，还没今天的淘（敏感词）宝便宜，再也不信京东了！
3949,244961,739426,五星好评给京东！主要看中物流！    负责的点评下，确实用户没渠道验证真伪，联合利华不负责旗下制造商品质，清扬官方咨询几天了也没见回复，全靠个人对比使用后感受，第一：塑料瓶软薄，香气一致但偏淡，洗发过程中头皮有清凉感；第二：保质期限打码是有的，但没有生产许可S标志。第三：使用后2-3天，无明显头屑产生，控油尚可，止痒一般，综合判定多半为清扬制造（所谓电商专供，网络销售版）多为低成本，促销量的缩简产品，第四：每个人发质皮肤特质不尽相同，我只适合薄荷型清爽去屑，找对适合自己的洗发水才是关键。令人费解的官网购买链接唯独京东无法点击！自家产品无完善的产品防伪验证手段渠道，即便出现假冒产品，归根结底也是厂家监管责任疏漏，希望清扬管理层高度重视，改善自身！本次参与对比的嘉宾（清扬网络销售版VS清扬实体专柜版）综合得分：70VS90，字字纯手打，供诸位参考！    测试体验还在进行，附图追评随后。
8845,1821620,1464116,简直小到不能再小了，太坑人了！京东这么下去慢慢作死节奏！
7441,2412660,539513,宝宝三岁半。这是宝宝很喜欢的一本书。买得很值。从买回来后，连续几天晚上都要求讲这本书。很喜欢，很喜欢。看到良太离开了妈妈，很感伤，想要哭了似的，说：“我舍不得良太。”而且，和宝宝看了这本书，讲到最后，我的声音总会哽咽，因为舍不得慈母龙妈妈和霸王龙宝宝的分离。这本书，浅显易懂，但是大一点的孩子看也很好。母亲和孩子都能领会到书中的爱，母亲对孩子的爱，和孩子对母亲的眷恋。
200,1941359,2366905,听朋友介绍才知道这本书，有种“相见恨晚”的感觉，从拿到书的那刻起，就爱不释手，经常看到凌晨两点才睡觉，跟着主人公“蔷薇”一起回到了那个遥远的年代，我也是满族人，所以常常幻想成自己就是蔷薇，跟着她一起笑，一起感动，一起为了爱可以牺牲自己的生命。文章没有华丽的辞藻，倒是那些很现代的语言把我逗乐了，同时也让我跟着作者一起了解清朝的历史，写得很棒！加油！
5031,5063284,3904106,反应有点慢，分辨有点低
4051,5145608,1051370,非常不错，一直用沙宣，洗发效果好，性价比高，送货快
8880,4443544,2827444,什么垃圾苹果 里面都是烂的 还那么难看
10023,4934585,411153,外形很好看，用起来也不错
6879,1976329,72526,不错哦送货速度很快，物品包装的也很好，继续支持京东
4,4060948,2465336,差死了，没几个可以吃的，都干巴巴的，下次都不买了，很大的差评。
3290,3819793,4301450,一个字差，2个字好差，3个字非常差，4个字特别地差
4505,1672776,4163659,很不满意这次，有点欺骗消费者
3355,446798,3776866,蛮好吃的也很划算不错赞一个还会继续购买的
3894,1763577,2486578,一直都在京东买水果，配送方便又及时，水果也还好，个头能在大点就好了。
1179,2025863,1669167,以为苹果会大，结果有点小，不甜，倒是有点酸。
4904,1454289,3738615,送货速度快！
10305,2118482,4801426,差评，真后悔当时急着买，没看差评里的评价，就跟评价里说的一样，电量耗得非常快！如果那么多好评都没有这问题，那就是个别手机的问题了！当初想着买给妈妈用，她说不用太贵的，然后按价格选了这款，现在后悔死了…妈妈用了几天天天回来发牢骚！一天就特么打了两个电话，都没时间看手机的了，晚上回家就剩一点电…把能关的app都关了，设置也禁止后台运行，又不能卸掉原有一堆没用的app，简直无语…我爸那款华为更老版的，价钱也差不多，门店买的，也没有耗电问题，真不知道其中缘由了。本来对京东的电子产品挺有信心的，微单都在这买，这次被华为这款手机恶心到，以后不想在这买电子产品了…
8541,1705535,2355072,个头比较均匀，还是脆甜那种，价钱也满意。快递小哥一口气把6箱送上楼！必须赞！信赖京东没错的！
9441,3825683,1125862,假货，双十一买的，说是第二天到，结果晚到了2天多，而且我还在北京，正是比不上**的东西，重要的事说三遍，京东自营的还是假货。
4605,366539,4801426,店家人也好，送货的安装的都很好，已经用上，很好
9007,4244432,4690421,女神节的礼物，送货很及时，刚好当天送到，女神很感动，效果不错，感谢京东快递！谢谢京东小哥！
